noise,lambda,rho,run,arch,acc,phi_js,A,C_js
0.0,0.0,0.2,6,integrated,0.9000000357627869,0.11726752668619156,0.6,0.07036051601171493
0.0,0.0,0.2,6,modular,0.800000011920929,0.0,0.6,0.0
0.0,0.0,0.2,7,integrated,0.9750000238418579,0.18438951671123505,0.6,0.11063371002674102
0.0,0.0,0.2,7,modular,0.75,0.0,0.6,0.0
0.0,0.0,0.2,8,integrated,0.987500011920929,0.18607932329177856,0.6,0.11164759397506714
0.0,0.0,0.2,8,modular,0.887499988079071,0.0,0.6,0.0
0.0,0.0,0.2,9,integrated,0.949999988079071,0.10626795142889023,0.6,0.06376077085733413
0.0,0.0,0.2,9,modular,0.7875000238418579,0.0,0.6,0.0
0.0,0.0,0.2,10,integrated,1.0,0.25371140241622925,0.6,0.15222684144973755
0.0,0.0,0.2,10,modular,0.9125000238418579,0.0,0.6,0.0
0.0,0.0,0.2,11,integrated,0.9000000357627869,0.21486525237560272,0.6,0.12891915142536162
0.0,0.0,0.2,11,modular,0.8500000238418579,0.0,0.6,0.0
0.0,0.0,0.2,12,integrated,0.887499988079071,0.15709827840328217,0.6,0.0942589670419693
0.0,0.0,0.2,12,modular,0.8375000357627869,0.0,0.6,0.0
0.0,0.0,0.2,13,integrated,0.9750000238418579,0.17881162464618683,0.6,0.1072869747877121
0.0,0.0,0.2,13,modular,0.9375,0.0,0.6,0.0
0.0,0.0,0.2,14,integrated,0.987500011920929,0.1810186356306076,0.6,0.10861118137836456
0.0,0.0,0.2,14,modular,0.8375000357627869,0.0,0.6,0.0
0.0,0.0,0.2,15,integrated,0.8500000238418579,0.20713575184345245,0.6,0.12428145110607147
0.0,0.0,0.2,15,modular,0.7750000357627869,0.0,0.6,0.0
0.0,0.0,0.2,16,integrated,1.0,0.1721750944852829,0.6,0.10330505669116974
0.0,0.0,0.2,16,modular,0.8375000357627869,0.0,0.6,0.0
0.0,0.0,0.2,17,integrated,1.0,0.22761905193328857,0.6,0.13657143115997314
0.0,0.0,0.2,17,modular,0.8500000238418579,0.0,0.6,0.0
0.0,0.0,0.2,18,integrated,1.0,0.2671518325805664,0.6,0.16029109954833984
0.0,0.0,0.2,18,modular,0.8125,0.0,0.6,0.0
0.0,0.0,0.2,19,integrated,0.875,0.10476870834827423,0.6,0.06286122500896453
0.0,0.0,0.2,19,modular,0.875,0.0,0.6,0.0
0.0,0.0,0.2,20,integrated,0.9125000238418579,0.17121922969818115,0.6,0.10273153781890869
0.0,0.0,0.2,20,modular,0.8375000357627869,0.0,0.6,0.0
0.0,0.0,0.2,21,integrated,0.9625000357627869,0.13534319400787354,0.6,0.08120591640472412
0.0,0.0,0.2,21,modular,0.800000011920929,0.0,0.6,0.0
0.0,0.0,0.2,22,integrated,0.9750000238418579,0.14343641698360443,0.6,0.08606185019016266
0.0,0.0,0.2,22,modular,0.7875000238418579,0.0,0.6,0.0
0.0,0.0,0.2,23,integrated,0.9375,0.08923790603876114,0.6,0.05354274362325668
0.0,0.0,0.2,23,modular,0.8375000357627869,0.0,0.6,0.0
0.0,0.0,0.2,24,integrated,0.9750000238418579,0.10523121803998947,0.6,0.06313873082399368
0.0,0.0,0.2,24,modular,0.699999988079071,0.0,0.6,0.0
0.0,0.0,0.2,25,integrated,0.9125000238418579,0.1649661511182785,0.6,0.0989796906709671
0.0,0.0,0.2,25,modular,0.8500000238418579,0.0,0.6,0.0
0.0,0.0,0.2,26,integrated,0.9125000238418579,0.2178453952074051,0.6,0.13070723712444304
0.0,0.0,0.2,26,modular,0.6625000238418579,0.0,0.6,0.0
0.0,0.0,0.2,27,integrated,0.875,0.1407194882631302,0.6,0.08443169295787811
0.0,0.0,0.2,27,modular,0.8500000238418579,0.0,0.6,0.0
0.0,0.0,0.2,28,integrated,0.949999988079071,0.17598526179790497,0.6,0.10559115707874298
0.0,0.0,0.2,28,modular,0.8125,0.0,0.6,0.0
0.0,0.0,0.2,29,integrated,0.949999988079071,0.18436290323734283,0.6,0.1106177419424057
0.0,0.0,0.2,29,modular,0.800000011920929,0.0,0.6,0.0
0.0,0.0,0.2,30,integrated,0.9625000357627869,0.15636497735977173,0.6,0.09381898641586303
0.0,0.0,0.2,30,modular,0.9000000357627869,0.0,0.6,0.0
0.0,0.0,0.2,31,integrated,0.862500011920929,0.1195213794708252,0.6,0.07171282768249511
0.0,0.0,0.2,31,modular,0.862500011920929,0.0,0.6,0.0
0.0,0.0,0.2,32,integrated,0.9750000238418579,0.11797057837247849,0.6,0.07078234702348708
0.0,0.0,0.2,32,modular,0.875,0.0,0.6,0.0
0.0,0.0,0.2,33,integrated,0.9625000357627869,0.16013038158416748,0.6,0.09607822895050049
0.0,0.0,0.2,33,modular,0.8125,0.0,0.6,0.0
0.0,0.0,0.2,34,integrated,0.987500011920929,0.30374738574028015,0.6,0.18224843144416808
0.0,0.0,0.2,34,modular,0.800000011920929,0.0,0.6,0.0
0.0,0.0,0.2,35,integrated,0.9625000357627869,0.09506066143512726,0.6,0.05703639686107635
0.0,0.0,0.2,35,modular,0.7750000357627869,0.0,0.6,0.0
0.0,0.0,0.2,36,integrated,0.9000000357627869,0.11813793331384659,0.6,0.07088275998830795
0.0,0.0,0.2,36,modular,0.824999988079071,0.0,0.6,0.0
0.0,0.0,0.2,37,integrated,0.925000011920929,0.12613840401172638,0.6,0.07568304240703583
0.0,0.0,0.2,37,modular,0.875,0.0,0.6,0.0
0.0,0.0,0.2,38,integrated,0.9750000238418579,0.14210788905620575,0.6,0.08526473343372344
0.0,0.0,0.2,38,modular,0.887499988079071,0.0,0.6,0.0
0.0,0.0,0.2,39,integrated,0.9000000357627869,0.09875037521123886,0.6,0.059250225126743314
0.0,0.0,0.2,39,modular,0.887499988079071,0.0,0.6,0.0
0.0,0.0,0.0,0,integrated,0.875,0.16038110852241516,0.5,0.08019055426120758
0.0,0.0,0.0,0,modular,0.762499988079071,0.0,0.5,0.0
0.0,0.0,0.0,1,integrated,0.987500011920929,0.08827897906303406,0.5,0.04413948953151703
0.0,0.0,0.0,1,modular,0.800000011920929,0.0,0.5,0.0
0.0,0.0,0.0,2,integrated,0.9375,0.21366427838802338,0.5,0.10683213919401169
0.0,0.0,0.0,2,modular,0.9125000238418579,0.0,0.5,0.0
0.0,0.0,0.0,3,integrated,0.875,0.37359052896499634,0.5,0.18679526448249817
0.0,0.0,0.0,3,modular,0.737500011920929,0.0,0.5,0.0
0.0,0.0,0.0,4,integrated,1.0,0.1876228302717209,0.5,0.09381141513586044
0.0,0.0,0.0,4,modular,0.875,0.0,0.5,0.0
0.0,0.0,0.0,5,integrated,0.887499988079071,0.11014318466186523,0.5,0.05507159233093262
0.0,0.0,0.0,5,modular,0.699999988079071,0.0,0.5,0.0
0.0,0.0,0.0,6,integrated,0.9000000357627869,0.11726752668619156,0.5,0.05863376334309578
0.0,0.0,0.0,6,modular,0.800000011920929,0.0,0.5,0.0
0.0,0.0,0.0,7,integrated,0.9750000238418579,0.18438951671123505,0.5,0.09219475835561752
0.0,0.0,0.0,7,modular,0.75,0.0,0.5,0.0
0.0,0.0,0.0,8,integrated,0.987500011920929,0.18607932329177856,0.5,0.09303966164588928
0.0,0.0,0.0,8,modular,0.887499988079071,0.0,0.5,0.0
0.0,0.0,0.0,9,integrated,0.949999988079071,0.10626795142889023,0.5,0.053133975714445114
0.0,0.0,0.0,9,modular,0.7875000238418579,0.0,0.5,0.0
0.0,0.0,0.0,10,integrated,1.0,0.25371140241622925,0.5,0.12685570120811462
0.0,0.0,0.0,10,modular,0.9125000238418579,0.0,0.5,0.0
0.0,0.0,0.0,11,integrated,0.9000000357627869,0.21486525237560272,0.5,0.10743262618780136
0.0,0.0,0.0,11,modular,0.8500000238418579,0.0,0.5,0.0
0.0,0.0,0.0,12,integrated,0.887499988079071,0.15709827840328217,0.5,0.07854913920164108
0.0,0.0,0.0,12,modular,0.8375000357627869,0.0,0.5,0.0
0.0,0.0,0.0,13,integrated,0.9750000238418579,0.17881162464618683,0.5,0.08940581232309341
0.0,0.0,0.0,13,modular,0.9375,0.0,0.5,0.0
0.0,0.0,0.0,14,integrated,0.987500011920929,0.1810186356306076,0.5,0.0905093178153038
0.0,0.0,0.0,14,modular,0.8375000357627869,0.0,0.5,0.0
0.0,0.0,0.0,15,integrated,0.8500000238418579,0.20713575184345245,0.5,0.10356787592172623
0.0,0.0,0.0,15,modular,0.7750000357627869,0.0,0.5,0.0
0.0,0.0,0.0,16,integrated,1.0,0.1721750944852829,0.5,0.08608754724264145
0.0,0.0,0.0,16,modular,0.8375000357627869,0.0,0.5,0.0
0.0,0.0,0.0,17,integrated,1.0,0.22761905193328857,0.5,0.11380952596664429
0.0,0.0,0.0,17,modular,0.8500000238418579,0.0,0.5,0.0
0.0,0.0,0.0,18,integrated,1.0,0.2671518325805664,0.5,0.1335759162902832
0.0,0.0,0.0,18,modular,0.8125,0.0,0.5,0.0
0.0,0.0,0.0,19,integrated,0.875,0.10476870834827423,0.5,0.052384354174137115
0.0,0.0,0.0,19,modular,0.875,0.0,0.5,0.0
0.0,0.0,0.0,20,integrated,0.9125000238418579,0.17121922969818115,0.5,0.08560961484909058
0.0,0.0,0.0,20,modular,0.8375000357627869,0.0,0.5,0.0
0.0,0.0,0.0,21,integrated,0.9625000357627869,0.13534319400787354,0.5,0.06767159700393677
0.0,0.0,0.0,21,modular,0.800000011920929,0.0,0.5,0.0
0.0,0.0,0.0,22,integrated,0.9750000238418579,0.14343641698360443,0.5,0.07171820849180222
0.0,0.0,0.0,22,modular,0.7875000238418579,0.0,0.5,0.0
0.0,0.0,0.0,23,integrated,0.9375,0.08923790603876114,0.5,0.04461895301938057
0.0,0.0,0.0,23,modular,0.8375000357627869,0.0,0.5,0.0
0.0,0.0,0.0,24,integrated,0.9750000238418579,0.10523121803998947,0.5,0.052615609019994736
0.0,0.0,0.0,24,modular,0.699999988079071,0.0,0.5,0.0
0.0,0.0,0.0,25,integrated,0.9125000238418579,0.1649661511182785,0.5,0.08248307555913925
0.0,0.0,0.0,25,modular,0.8500000238418579,0.0,0.5,0.0
0.0,0.0,0.0,26,integrated,0.9125000238418579,0.2178453952074051,0.5,0.10892269760370255
0.0,0.0,0.0,26,modular,0.6625000238418579,0.0,0.5,0.0
0.0,0.0,0.0,27,integrated,0.875,0.1407194882631302,0.5,0.0703597441315651
0.0,0.0,0.0,27,modular,0.8500000238418579,0.0,0.5,0.0
0.0,0.0,0.0,28,integrated,0.949999988079071,0.17598526179790497,0.5,0.08799263089895248
0.0,0.0,0.0,28,modular,0.8125,0.0,0.5,0.0
0.0,0.0,0.0,29,integrated,0.949999988079071,0.18436290323734283,0.5,0.09218145161867142
0.0,0.0,0.0,29,modular,0.800000011920929,0.0,0.5,0.0
0.0,0.0,0.0,30,integrated,0.9625000357627869,0.15636497735977173,0.5,0.07818248867988586
0.0,0.0,0.0,30,modular,0.9000000357627869,0.0,0.5,0.0
0.0,0.0,0.0,31,integrated,0.862500011920929,0.1195213794708252,0.5,0.0597606897354126
0.0,0.0,0.0,31,modular,0.862500011920929,0.0,0.5,0.0
0.0,0.0,0.0,32,integrated,0.9750000238418579,0.11797057837247849,0.5,0.05898528918623924
0.0,0.0,0.0,32,modular,0.875,0.0,0.5,0.0
0.0,0.0,0.0,33,integrated,0.9625000357627869,0.16013038158416748,0.5,0.08006519079208374
0.0,0.0,0.0,33,modular,0.8125,0.0,0.5,0.0
0.0,0.0,0.0,34,integrated,0.987500011920929,0.30374738574028015,0.5,0.15187369287014008
0.0,0.0,0.0,34,modular,0.800000011920929,0.0,0.5,0.0
0.0,0.0,0.0,35,integrated,0.9625000357627869,0.09506066143512726,0.5,0.04753033071756363
0.0,0.0,0.0,35,modular,0.7750000357627869,0.0,0.5,0.0
0.0,0.0,0.0,36,integrated,0.9000000357627869,0.11813793331384659,0.5,0.059068966656923294
0.0,0.0,0.0,36,modular,0.824999988079071,0.0,0.5,0.0
0.0,0.0,0.0,37,integrated,0.925000011920929,0.12613840401172638,0.5,0.06306920200586319
0.0,0.0,0.0,37,modular,0.875,0.0,0.5,0.0
0.0,0.0,0.0,38,integrated,0.9750000238418579,0.14210788905620575,0.5,0.07105394452810287
0.0,0.0,0.0,38,modular,0.887499988079071,0.0,0.5,0.0
0.0,0.0,0.0,39,integrated,0.9000000357627869,0.09875037521123886,0.5,0.04937518760561943
0.0,0.0,0.0,39,modular,0.887499988079071,0.0,0.5,0.0
0.0,0.0,-0.2,0,integrated,0.875,0.16038110852241516,0.4,0.06415244340896607
0.0,0.0,-0.2,0,modular,0.762499988079071,0.0,0.4,0.0
0.0,0.0,-0.2,1,integrated,0.987500011920929,0.08827897906303406,0.4,0.03531159162521363
0.0,0.0,-0.2,1,modular,0.800000011920929,0.0,0.4,0.0
0.0,0.0,-0.2,2,integrated,0.9375,0.21366427838802338,0.4,0.08546571135520936
0.0,0.0,-0.2,2,modular,0.9125000238418579,0.0,0.4,0.0
0.0,0.0,-0.2,3,integrated,0.875,0.37359052896499634,0.4,0.14943621158599854
0.0,0.0,-0.2,3,modular,0.737500011920929,0.0,0.4,0.0
0.0,0.0,-0.2,4,integrated,1.0,0.1876228302717209,0.4,0.07504913210868835
0.0,0.0,-0.2,4,modular,0.875,0.0,0.4,0.0
0.0,0.0,-0.2,5,integrated,0.887499988079071,0.11014318466186523,0.4,0.044057273864746095
0.0,0.0,-0.2,5,modular,0.699999988079071,0.0,0.4,0.0
0.0,0.0,-0.2,6,integrated,0.9000000357627869,0.11726752668619156,0.4,0.046907010674476626
0.0,0.0,-0.2,6,modular,0.800000011920929,0.0,0.4,0.0
0.0,0.0,-0.2,7,integrated,0.9750000238418579,0.18438951671123505,0.4,0.07375580668449402
0.0,0.0,-0.2,7,modular,0.75,0.0,0.4,0.0
0.0,0.0,-0.2,8,integrated,0.987500011920929,0.18607932329177856,0.4,0.07443172931671142
0.0,0.0,-0.2,8,modular,0.887499988079071,0.0,0.4,0.0
0.0,0.0,-0.2,9,integrated,0.949999988079071,0.10626795142889023,0.4,0.04250718057155609
0.0,0.0,-0.2,9,modular,0.7875000238418579,0.0,0.4,0.0
0.0,0.0,-0.2,10,integrated,1.0,0.25371140241622925,0.4,0.10148456096649171
0.0,0.0,-0.2,10,modular,0.9125000238418579,0.0,0.4,0.0
0.0,0.0,-0.2,11,integrated,0.9000000357627869,0.21486525237560272,0.4,0.08594610095024109
0.0,0.0,-0.2,11,modular,0.8500000238418579,0.0,0.4,0.0
0.0,0.0,-0.2,12,integrated,0.887499988079071,0.15709827840328217,0.4,0.06283931136131286
0.0,0.0,-0.2,12,modular,0.8375000357627869,0.0,0.4,0.0
0.0,0.0,-0.2,13,integrated,0.9750000238418579,0.17881162464618683,0.4,0.07152464985847473
0.0,0.0,-0.2,13,modular,0.9375,0.0,0.4,0.0
0.0,0.0,-0.2,14,integrated,0.987500011920929,0.1810186356306076,0.4,0.07240745425224304
0.0,0.0,-0.2,14,modular,0.8375000357627869,0.0,0.4,0.0
0.0,0.0,-0.2,15,integrated,0.8500000238418579,0.20713575184345245,0.4,0.08285430073738098
0.0,0.0,-0.2,15,modular,0.7750000357627869,0.0,0.4,0.0
0.0,0.0,-0.2,16,integrated,1.0,0.1721750944852829,0.4,0.06887003779411316
0.0,0.0,-0.2,16,modular,0.8375000357627869,0.0,0.4,0.0
0.0,0.0,-0.2,17,integrated,1.0,0.22761905193328857,0.4,0.09104762077331544
0.0,0.0,-0.2,17,modular,0.8500000238418579,0.0,0.4,0.0
0.0,0.0,-0.2,18,integrated,1.0,0.2671518325805664,0.4,0.10686073303222657
0.0,0.0,-0.2,18,modular,0.8125,0.0,0.4,0.0
0.0,0.0,-0.2,19,integrated,0.875,0.10476870834827423,0.4,0.041907483339309694
0.0,0.0,-0.2,19,modular,0.875,0.0,0.4,0.0
0.0,0.0,-0.2,20,integrated,0.9125000238418579,0.17121922969818115,0.4,0.06848769187927246
0.0,0.0,-0.2,20,modular,0.8375000357627869,0.0,0.4,0.0
0.0,0.0,-0.2,21,integrated,0.9625000357627869,0.13534319400787354,0.4,0.05413727760314942
0.0,0.0,-0.2,21,modular,0.800000011920929,0.0,0.4,0.0
0.0,0.0,-0.2,22,integrated,0.9750000238418579,0.14343641698360443,0.4,0.05737456679344177
0.0,0.0,-0.2,22,modular,0.7875000238418579,0.0,0.4,0.0
0.0,0.0,-0.2,23,integrated,0.9375,0.08923790603876114,0.4,0.03569516241550446
0.0,0.0,-0.2,23,modular,0.8375000357627869,0.0,0.4,0.0
0.0,0.0,-0.2,24,integrated,0.9750000238418579,0.10523121803998947,0.4,0.04209248721599579
0.0,0.0,-0.2,24,modular,0.699999988079071,0.0,0.4,0.0
0.0,0.0,-0.2,25,integrated,0.9125000238418579,0.1649661511182785,0.4,0.0659864604473114
0.0,0.0,-0.2,25,modular,0.8500000238418579,0.0,0.4,0.0
0.0,0.0,-0.2,26,integrated,0.9125000238418579,0.2178453952074051,0.4,0.08713815808296205
0.0,0.0,-0.2,26,modular,0.6625000238418579,0.0,0.4,0.0
0.0,0.0,-0.2,27,integrated,0.875,0.1407194882631302,0.4,0.056287795305252075
0.0,0.0,-0.2,27,modular,0.8500000238418579,0.0,0.4,0.0
0.0,0.0,-0.2,28,integrated,0.949999988079071,0.17598526179790497,0.4,0.07039410471916199
0.0,0.0,-0.2,28,modular,0.8125,0.0,0.4,0.0
0.0,0.0,-0.2,29,integrated,0.949999988079071,0.18436290323734283,0.4,0.07374516129493713
0.0,0.0,-0.2,29,modular,0.800000011920929,0.0,0.4,0.0
0.0,0.0,-0.2,30,integrated,0.9625000357627869,0.15636497735977173,0.4,0.0625459909439087
0.0,0.0,-0.2,30,modular,0.9000000357627869,0.0,0.4,0.0
0.0,0.0,-0.2,31,integrated,0.862500011920929,0.1195213794708252,0.4,0.04780855178833008
0.0,0.0,-0.2,31,modular,0.862500011920929,0.0,0.4,0.0
0.0,0.0,-0.2,32,integrated,0.9750000238418579,0.11797057837247849,0.4,0.047188231348991395
0.0,0.0,-0.2,32,modular,0.875,0.0,0.4,0.0
0.0,0.0,-0.2,33,integrated,0.9625000357627869,0.16013038158416748,0.4,0.064052152633667
0.0,0.0,-0.2,33,modular,0.8125,0.0,0.4,0.0
0.0,0.0,-0.2,34,integrated,0.987500011920929,0.30374738574028015,0.4,0.12149895429611207
0.0,0.0,-0.2,34,modular,0.800000011920929,0.0,0.4,0.0
0.0,0.0,-0.2,35,integrated,0.9625000357627869,0.09506066143512726,0.4,0.038024264574050906
0.0,0.0,-0.2,35,modular,0.7750000357627869,0.0,0.4,0.0
0.0,0.0,-0.2,36,integrated,0.9000000357627869,0.11813793331384659,0.4,0.047255173325538635
0.0,0.0,-0.2,36,modular,0.824999988079071,0.0,0.4,0.0
0.0,0.0,-0.2,37,integrated,0.925000011920929,0.12613840401172638,0.4,0.05045536160469055
0.0,0.0,-0.2,37,modular,0.875,0.0,0.4,0.0
0.0,0.0,-0.2,38,integrated,0.9750000238418579,0.14210788905620575,0.4,0.0568431556224823
0.0,0.0,-0.2,38,modular,0.887499988079071,0.0,0.4,0.0
0.0,0.0,-0.2,39,integrated,0.9000000357627869,0.09875037521123886,0.4,0.03950015008449555
0.0,0.0,-0.2,39,modular,0.887499988079071,0.0,0.4,0.0
0.0,0.0,-0.4,0,integrated,0.875,0.16038110852241516,0.3,0.048114332556724544
0.0,0.0,-0.4,0,modular,0.762499988079071,0.0,0.3,0.0
0.0,0.0,-0.4,1,integrated,0.987500011920929,0.08827897906303406,0.3,0.026483693718910215
0.0,0.0,-0.4,1,modular,0.800000011920929,0.0,0.3,0.0
0.0,0.0,-0.4,2,integrated,0.9375,0.21366427838802338,0.3,0.06409928351640701
0.0,0.0,-0.4,2,modular,0.9125000238418579,0.0,0.3,0.0
0.0,0.0,-0.4,3,integrated,0.875,0.37359052896499634,0.3,0.1120771586894989
0.0,0.0,-0.4,3,modular,0.737500011920929,0.0,0.3,0.0
0.0,0.0,-0.4,4,integrated,1.0,0.1876228302717209,0.3,0.056286849081516266
0.0,0.0,-0.4,4,modular,0.875,0.0,0.3,0.0
0.0,0.0,-0.4,5,integrated,0.887499988079071,0.11014318466186523,0.3,0.033042955398559566
0.0,0.0,-0.4,5,modular,0.699999988079071,0.0,0.3,0.0
0.0,0.0,-0.4,6,integrated,0.9000000357627869,0.11726752668619156,0.3,0.035180258005857466
0.0,0.0,-0.4,6,modular,0.800000011920929,0.0,0.3,0.0
0.0,0.0,-0.4,7,integrated,0.9750000238418579,0.18438951671123505,0.3,0.05531685501337051
0.0,0.0,-0.4,7,modular,0.75,0.0,0.3,0.0
0.0,0.0,-0.4,8,integrated,0.987500011920929,0.18607932329177856,0.3,0.05582379698753357
0.0,0.0,-0.4,8,modular,0.887499988079071,0.0,0.3,0.0
0.0,0.0,-0.4,9,integrated,0.949999988079071,0.10626795142889023,0.3,0.031880385428667064
0.0,0.0,-0.4,9,modular,0.7875000238418579,0.0,0.3,0.0
0.0,0.0,-0.4,10,integrated,1.0,0.25371140241622925,0.3,0.07611342072486878
0.0,0.0,-0.4,10,modular,0.9125000238418579,0.0,0.3,0.0
0.0,0.0,-0.4,11,integrated,0.9000000357627869,0.21486525237560272,0.3,0.06445957571268081
0.0,0.0,-0.4,11,modular,0.8500000238418579,0.0,0.3,0.0
0.0,0.0,-0.4,12,integrated,0.887499988079071,0.15709827840328217,0.3,0.04712948352098465
0.0,0.0,-0.4,12,modular,0.8375000357627869,0.0,0.3,0.0
0.0,0.0,-0.4,13,integrated,0.9750000238418579,0.17881162464618683,0.3,0.05364348739385605
0.0,0.0,-0.4,13,modular,0.9375,0.0,0.3,0.0
0.0,0.0,-0.4,14,integrated,0.987500011920929,0.1810186356306076,0.3,0.05430559068918228
0.0,0.0,-0.4,14,modular,0.8375000357627869,0.0,0.3,0.0
0.0,0.0,-0.4,15,integrated,0.8500000238418579,0.20713575184345245,0.3,0.062140725553035736
0.0,0.0,-0.4,15,modular,0.7750000357627869,0.0,0.3,0.0
0.0,0.0,-0.4,16,integrated,1.0,0.1721750944852829,0.3,0.05165252834558487
0.0,0.0,-0.4,16,modular,0.8375000357627869,0.0,0.3,0.0
0.0,0.0,-0.4,17,integrated,1.0,0.22761905193328857,0.3,0.06828571557998657
0.0,0.0,-0.4,17,modular,0.8500000238418579,0.0,0.3,0.0
0.0,0.0,-0.4,18,integrated,1.0,0.2671518325805664,0.3,0.08014554977416992
0.0,0.0,-0.4,18,modular,0.8125,0.0,0.3,0.0
0.0,0.0,-0.4,19,integrated,0.875,0.10476870834827423,0.3,0.031430612504482265
0.0,0.0,-0.4,19,modular,0.875,0.0,0.3,0.0
0.0,0.0,-0.4,20,integrated,0.9125000238418579,0.17121922969818115,0.3,0.051365768909454344
0.0,0.0,-0.4,20,modular,0.8375000357627869,0.0,0.3,0.0
0.0,0.0,-0.4,21,integrated,0.9625000357627869,0.13534319400787354,0.3,0.04060295820236206
0.0,0.0,-0.4,21,modular,0.800000011920929,0.0,0.3,0.0
0.0,0.0,-0.4,22,integrated,0.9750000238418579,0.14343641698360443,0.3,0.04303092509508133
0.0,0.0,-0.4,22,modular,0.7875000238418579,0.0,0.3,0.0
0.0,0.0,-0.4,23,integrated,0.9375,0.08923790603876114,0.3,0.02677137181162834
0.0,0.0,-0.4,23,modular,0.8375000357627869,0.0,0.3,0.0
0.0,0.0,-0.4,24,integrated,0.9750000238418579,0.10523121803998947,0.3,0.03156936541199684
0.0,0.0,-0.4,24,modular,0.699999988079071,0.0,0.3,0.0
0.0,0.0,-0.4,25,integrated,0.9125000238418579,0.1649661511182785,0.3,0.04948984533548355
0.0,0.0,-0.4,25,modular,0.8500000238418579,0.0,0.3,0.0
0.0,0.0,-0.4,26,integrated,0.9125000238418579,0.2178453952074051,0.3,0.06535361856222152
0.0,0.0,-0.4,26,modular,0.6625000238418579,0.0,0.3,0.0
0.0,0.0,-0.4,27,integrated,0.875,0.1407194882631302,0.3,0.042215846478939056
0.0,0.0,-0.4,27,modular,0.8500000238418579,0.0,0.3,0.0
0.0,0.0,-0.4,28,integrated,0.949999988079071,0.17598526179790497,0.3,0.05279557853937149
0.0,0.0,-0.4,28,modular,0.8125,0.0,0.3,0.0
0.0,0.0,-0.4,29,integrated,0.949999988079071,0.18436290323734283,0.3,0.05530887097120285
0.0,0.0,-0.4,29,modular,0.800000011920929,0.0,0.3,0.0
0.0,0.0,-0.4,30,integrated,0.9625000357627869,0.15636497735977173,0.3,0.046909493207931516
0.0,0.0,-0.4,30,modular,0.9000000357627869,0.0,0.3,0.0
0.0,0.0,-0.4,31,integrated,0.862500011920929,0.1195213794708252,0.3,0.035856413841247554
0.0,0.0,-0.4,31,modular,0.862500011920929,0.0,0.3,0.0
0.0,0.0,-0.4,32,integrated,0.9750000238418579,0.11797057837247849,0.3,0.03539117351174354
0.0,0.0,-0.4,32,modular,0.875,0.0,0.3,0.0
0.0,0.0,-0.4,33,integrated,0.9625000357627869,0.16013038158416748,0.3,0.04803911447525024
0.0,0.0,-0.4,33,modular,0.8125,0.0,0.3,0.0
0.0,0.0,-0.4,34,integrated,0.987500011920929,0.30374738574028015,0.3,0.09112421572208404
0.0,0.0,-0.4,34,modular,0.800000011920929,0.0,0.3,0.0
0.0,0.0,-0.4,35,integrated,0.9625000357627869,0.09506066143512726,0.3,0.028518198430538176
0.0,0.0,-0.4,35,modular,0.7750000357627869,0.0,0.3,0.0
0.0,0.0,-0.4,36,integrated,0.9000000357627869,0.11813793331384659,0.3,0.035441379994153976
0.0,0.0,-0.4,36,modular,0.824999988079071,0.0,0.3,0.0
0.0,0.0,-0.4,37,integrated,0.925000011920929,0.12613840401172638,0.3,0.037841521203517914
0.0,0.0,-0.4,37,modular,0.875,0.0,0.3,0.0
0.0,0.0,-0.4,38,integrated,0.9750000238418579,0.14210788905620575,0.3,0.04263236671686172
0.0,0.0,-0.4,38,modular,0.887499988079071,0.0,0.3,0.0
0.0,0.0,-0.4,39,integrated,0.9000000357627869,0.09875037521123886,0.3,0.029625112563371657
0.0,0.0,-0.4,39,modular,0.887499988079071,0.0,0.3,0.0
0.0,0.0,-0.7,0,integrated,0.875,0.16038110852241516,0.15000000000000002,0.02405716627836228
0.0,0.0,-0.7,0,modular,0.762499988079071,0.0,0.15000000000000002,0.0
0.0,0.0,-0.7,1,integrated,0.987500011920929,0.08827897906303406,0.15000000000000002,0.013241846859455111
0.0,0.0,-0.7,1,modular,0.800000011920929,0.0,0.15000000000000002,0.0
0.0,0.0,-0.7,2,integrated,0.9375,0.21366427838802338,0.15000000000000002,0.03204964175820351
0.0,0.0,-0.7,2,modular,0.9125000238418579,0.0,0.15000000000000002,0.0
0.0,0.0,-0.7,3,integrated,0.875,0.37359052896499634,0.15000000000000002,0.056038579344749456
0.0,0.0,-0.7,3,modular,0.737500011920929,0.0,0.15000000000000002,0.0
0.0,0.0,-0.7,4,integrated,1.0,0.1876228302717209,0.15000000000000002,0.028143424540758136
0.0,0.0,-0.7,4,modular,0.875,0.0,0.15000000000000002,0.0
0.0,0.0,-0.7,5,integrated,0.887499988079071,0.11014318466186523,0.15000000000000002,0.016521477699279787
0.0,0.0,-0.7,5,modular,0.699999988079071,0.0,0.15000000000000002,0.0
0.0,0.0,-0.7,6,integrated,0.9000000357627869,0.11726752668619156,0.15000000000000002,0.017590129002928737
0.0,0.0,-0.7,6,modular,0.800000011920929,0.0,0.15000000000000002,0.0
0.0,0.0,-0.7,7,integrated,0.9750000238418579,0.18438951671123505,0.15000000000000002,0.027658427506685263
0.0,0.0,-0.7,7,modular,0.75,0.0,0.15000000000000002,0.0
0.0,0.0,-0.7,8,integrated,0.987500011920929,0.18607932329177856,0.15000000000000002,0.02791189849376679
0.0,0.0,-0.7,8,modular,0.887499988079071,0.0,0.15000000000000002,0.0
