experiment_id,noise_rate,sweep_type,seed,step_idx,direction,lambda,test_error,avg_cos
R2b-006,0.8,slow,5,40,down,0.49,0.1532,-0.4843639282851803
R2b-006,0.8,slow,5,41,down,0.48,0.15149999999999997,-0.48342486668606194
R2b-006,0.8,slow,5,42,down,0.47,0.15349999999999997,-0.46405829428410045
R2b-006,0.8,slow,5,43,down,0.46,0.15469999999999995,-0.45732026668835657
R2b-006,0.8,slow,5,44,down,0.45,0.15739999999999998,-0.4357871215562431
R2b-006,0.8,slow,5,45,down,0.44,0.15839999999999999,-0.43015785195997785
R2b-006,0.8,slow,5,46,down,0.43,0.15600000000000003,-0.4114301045026098
R2b-006,0.8,slow,5,47,down,0.42,0.15639999999999998,-0.40413804223038713
R2b-006,0.8,slow,5,48,down,0.41,0.16110000000000002,-0.38471685699662383
R2b-006,0.8,slow,5,49,down,0.4,0.1593,-0.3625352301311736
R2b-006,0.8,slow,5,50,down,0.39,0.1593,-0.3608442316858136
R2b-006,0.8,slow,5,51,down,0.38,0.1654,-0.3390906498748429
R2b-006,0.8,slow,5,52,down,0.36,0.17169999999999996,-0.3238938634036755
R2b-006,0.8,slow,5,53,down,0.34,0.17800000000000005,-0.2845037486024049
R2b-006,0.8,slow,5,54,down,0.32,0.1856,-0.2669092383501785
R2b-006,0.8,slow,5,55,down,0.3,0.19020000000000004,-0.2461394340522131
R2b-006,0.8,slow,5,56,down,0.28,0.19930000000000003,-0.22144266297774656
R2b-006,0.8,slow,5,57,down,0.26,0.20309999999999995,-0.20186277144417472
R2b-006,0.8,slow,5,58,down,0.24,0.21830000000000005,-0.1773310249899419
R2b-006,0.8,slow,5,59,down,0.22,0.23909999999999998,-0.16017896271867876
R2b-007,0.8,slow,6,0,up,0.2,0.7276,-0.19102938069097167
R2b-007,0.8,slow,6,1,up,0.22,0.6529,-0.20327090168115208
R2b-007,0.8,slow,6,2,up,0.24,0.6597,-0.23152876652275897
R2b-007,0.8,slow,6,3,up,0.26,0.5892999999999999,-0.23556624659888295
R2b-007,0.8,slow,6,4,up,0.28,0.5467,-0.25591244567565774
R2b-007,0.8,slow,6,5,up,0.3,0.5720000000000001,-0.29145617914215033
R2b-007,0.8,slow,6,6,up,0.32,0.5143,-0.3024466477633853
R2b-007,0.8,slow,6,7,up,0.34,0.5133,-0.3262044043964421
R2b-007,0.8,slow,6,8,up,0.36,0.4959,-0.34943973172779136
R2b-007,0.8,slow,6,9,up,0.38,0.4637,-0.35653096701051773
R2b-007,0.8,slow,6,10,up,0.39,0.2875,-0.4756227859428951
R2b-007,0.8,slow,6,11,up,0.4,0.26680000000000004,-0.4587027796981286
R2b-007,0.8,slow,6,12,up,0.41,0.25429999999999997,-0.45995175123822934
R2b-007,0.8,slow,6,13,up,0.42,0.24129999999999996,-0.4811684008763761
R2b-007,0.8,slow,6,14,up,0.43,0.23250000000000004,-0.5068091208837471
R2b-007,0.8,slow,6,15,up,0.44,0.21419999999999995,-0.5317944849328119
R2b-007,0.8,slow,6,16,up,0.45,0.21330000000000005,-0.5523395080651555
R2b-007,0.8,slow,6,17,up,0.46,0.2077,-0.5603876524433797
R2b-007,0.8,slow,6,18,up,0.47,0.20579999999999998,-0.5542678563874595
R2b-007,0.8,slow,6,19,up,0.48,0.20199999999999996,-0.569336803287876
R2b-007,0.8,slow,6,20,up,0.49,0.19999999999999996,-0.5668564367355132
R2b-007,0.8,slow,6,21,up,0.5,0.19779999999999998,-0.5755114527989407
R2b-007,0.8,slow,6,22,up,0.51,0.19710000000000005,-0.5515919789976004
R2b-007,0.8,slow,6,23,up,0.52,0.19340000000000002,-0.5361922856192199
R2b-007,0.8,slow,6,24,up,0.53,0.18910000000000005,-0.5407742442829269
R2b-007,0.8,slow,6,25,up,0.54,0.19120000000000004,-0.5222191013851945
R2b-007,0.8,slow,6,26,up,0.56,0.19089999999999996,-0.4855177481563724
R2b-007,0.8,slow,6,27,up,0.58,0.18779999999999997,-0.45749859283773264
R2b-007,0.8,slow,6,28,up,0.6,0.18930000000000002,-0.4232353641062367
R2b-007,0.8,slow,6,29,up,0.62,0.1845,-0.37953950282262294
R2b-007,0.8,slow,6,30,up,0.64,0.1824,-0.36701868048736025
R2b-007,0.8,slow,6,31,down,0.63,0.17510000000000003,-0.3875651700916339
R2b-007,0.8,slow,6,32,down,0.61,0.17889999999999995,-0.412321217510165
R2b-007,0.8,slow,6,33,down,0.59,0.17069999999999996,-0.44182310283792264
R2b-007,0.8,slow,6,34,down,0.57,0.1683,-0.4726255517833087
R2b-007,0.8,slow,6,35,down,0.55,0.17269999999999996,-0.5012914167374981
R2b-007,0.8,slow,6,36,down,0.53,0.16969999999999996,-0.5165654331141588
R2b-007,0.8,slow,6,37,down,0.52,0.17000000000000004,-0.5179945732257805
R2b-007,0.8,slow,6,38,down,0.51,0.16800000000000004,-0.5355517890076248
R2b-007,0.8,slow,6,39,down,0.5,0.16779999999999995,-0.5222033399100207
R2b-007,0.8,slow,6,40,down,0.49,0.16449999999999998,-0.5219759189960907
R2b-007,0.8,slow,6,41,down,0.48,0.16879999999999995,-0.5061446910305899
R2b-007,0.8,slow,6,42,down,0.47,0.16679999999999995,-0.49624090854610714
R2b-007,0.8,slow,6,43,down,0.46,0.16590000000000005,-0.4711147794614033
R2b-007,0.8,slow,6,44,down,0.45,0.1622,-0.47890785944705105
R2b-007,0.8,slow,6,45,down,0.44,0.16559999999999997,-0.44711216394694486
R2b-007,0.8,slow,6,46,down,0.43,0.16649999999999998,-0.4387152714996922
R2b-007,0.8,slow,6,47,down,0.42,0.16690000000000005,-0.42902214323379556
R2b-007,0.8,slow,6,48,down,0.41,0.17020000000000002,-0.40419176205688595
R2b-007,0.8,slow,6,49,down,0.4,0.16879999999999995,-0.393444832490415
R2b-007,0.8,slow,6,50,down,0.39,0.16969999999999996,-0.3720659781627509
R2b-007,0.8,slow,6,51,down,0.38,0.1684,-0.3682715228321601
R2b-007,0.8,slow,6,52,down,0.36,0.17559999999999998,-0.3330953338620614
R2b-007,0.8,slow,6,53,down,0.34,0.18230000000000002,-0.30776547995985165
R2b-007,0.8,slow,6,54,down,0.32,0.18679999999999997,-0.2811105455252893
R2b-007,0.8,slow,6,55,down,0.3,0.1926,-0.2572915459013715
R2b-007,0.8,slow,6,56,down,0.28,0.19789999999999996,-0.22977603968156843
R2b-007,0.8,slow,6,57,down,0.26,0.20920000000000005,-0.20735186549397755
R2b-007,0.8,slow,6,58,down,0.24,0.2197,-0.18536084374336867
R2b-007,0.8,slow,6,59,down,0.22,0.23319999999999996,-0.16089023556560278
R2b-008,0.8,slow,7,0,up,0.2,0.7746,-0.1819163409289809
R2b-008,0.8,slow,7,1,up,0.22,0.6945,-0.21184078981619975
R2b-008,0.8,slow,7,2,up,0.24,0.7013,-0.2119200307239151
R2b-008,0.8,slow,7,3,up,0.26,0.6541,-0.21141746989807722
R2b-008,0.8,slow,7,4,up,0.28,0.6476,-0.2393013581951928
R2b-008,0.8,slow,7,5,up,0.3,0.5932,-0.2578876722290428
R2b-008,0.8,slow,7,6,up,0.32,0.4962,-0.2718582679850182
R2b-008,0.8,slow,7,7,up,0.34,0.5537000000000001,-0.31466734376070754
R2b-008,0.8,slow,7,8,up,0.36,0.48160000000000003,-0.3174915669286357
R2b-008,0.8,slow,7,9,up,0.38,0.5212,-0.3513104466350787
R2b-008,0.8,slow,7,10,up,0.39,0.29800000000000004,-0.4580933663765995
R2b-008,0.8,slow,7,11,up,0.4,0.27549999999999997,-0.49119640293778205
R2b-008,0.8,slow,7,12,up,0.41,0.26570000000000005,-0.5024008711381834
R2b-008,0.8,slow,7,13,up,0.42,0.24960000000000004,-0.501200079765855
R2b-008,0.8,slow,7,14,up,0.43,0.24239999999999995,-0.51857513371779
R2b-008,0.8,slow,7,15,up,0.44,0.22509999999999997,-0.5541490643304221
R2b-008,0.8,slow,7,16,up,0.45,0.22230000000000005,-0.5585513816652249
R2b-008,0.8,slow,7,17,up,0.46,0.21930000000000005,-0.5705525022076101
R2b-008,0.8,slow,7,18,up,0.47,0.2158,-0.5839864111372403
R2b-008,0.8,slow,7,19,up,0.48,0.21250000000000002,-0.5810174455448073
R2b-008,0.8,slow,7,20,up,0.49,0.20940000000000003,-0.6009649809221832
R2b-008,0.8,slow,7,21,up,0.5,0.2087,-0.5716655149447675
R2b-008,0.8,slow,7,22,up,0.51,0.20479999999999998,-0.5699720720247347
R2b-008,0.8,slow,7,23,up,0.52,0.20109999999999995,-0.5435333521086343
R2b-008,0.8,slow,7,24,up,0.53,0.20209999999999995,-0.5284569724177828
R2b-008,0.8,slow,7,25,up,0.54,0.1977,-0.5230850109032222
R2b-008,0.8,slow,7,26,up,0.56,0.19630000000000003,-0.49610788542397166
R2b-008,0.8,slow,7,27,up,0.58,0.19320000000000004,-0.45714251560216046
R2b-008,0.8,slow,7,28,up,0.6,0.19269999999999998,-0.41871487881456104
R2b-008,0.8,slow,7,29,up,0.62,0.1905,-0.3929000797928596
R2b-008,0.8,slow,7,30,up,0.64,0.18789999999999996,-0.352206680847674
R2b-008,0.8,slow,7,31,down,0.63,0.1815,-0.3610138933421398
R2b-008,0.8,slow,7,32,down,0.61,0.18079999999999996,-0.3938140767265339
R2b-008,0.8,slow,7,33,down,0.59,0.17669999999999997,-0.42993199034613006
R2b-008,0.8,slow,7,34,down,0.57,0.1794,-0.4545456808136434
R2b-008,0.8,slow,7,35,down,0.55,0.1764,-0.48224269537901393
R2b-008,0.8,slow,7,36,down,0.53,0.1733,-0.5037034531028903
R2b-008,0.8,slow,7,37,down,0.52,0.1723,-0.5044173713849516
R2b-008,0.8,slow,7,38,down,0.51,0.17300000000000004,-0.5020952331168311
R2b-008,0.8,slow,7,39,down,0.5,0.1703,-0.5079995720666282
R2b-008,0.8,slow,7,40,down,0.49,0.16879999999999995,-0.5070024716610811
R2b-008,0.8,slow,7,41,down,0.48,0.17200000000000004,-0.5022095320176105
R2b-008,0.8,slow,7,42,down,0.47,0.1684,-0.4795636911781467
R2b-008,0.8,slow,7,43,down,0.46,0.17320000000000002,-0.46664578315554833
R2b-008,0.8,slow,7,44,down,0.45,0.16949999999999998,-0.47413063520679666
R2b-008,0.8,slow,7,45,down,0.44,0.1724,-0.44877394638499435
R2b-008,0.8,slow,7,46,down,0.43,0.17100000000000004,-0.426552948598959
R2b-008,0.8,slow,7,47,down,0.42,0.16910000000000003,-0.416699120736852
R2b-008,0.8,slow,7,48,down,0.41,0.16890000000000005,-0.40669911871759257
R2b-008,0.8,slow,7,49,down,0.4,0.1735,-0.3824869605655573
R2b-008,0.8,slow,7,50,down,0.39,0.1735,-0.3683764001696694
R2b-008,0.8,slow,7,51,down,0.38,0.18020000000000003,-0.3532837992724107
R2b-008,0.8,slow,7,52,down,0.36,0.17700000000000005,-0.32046093738504816
R2b-008,0.8,slow,7,53,down,0.34,0.18159999999999998,-0.29741852205930924
R2b-008,0.8,slow,7,54,down,0.32,0.1866,-0.27579174160349124
R2b-008,0.8,slow,7,55,down,0.3,0.19269999999999998,-0.25395403756779067
R2b-008,0.8,slow,7,56,down,0.28,0.20409999999999995,-0.22328841051428902
R2b-008,0.8,slow,7,57,down,0.26,0.20920000000000005,-0.20561111178629252
R2b-008,0.8,slow,7,58,down,0.24,0.22309999999999997,-0.18556219839243865
R2b-008,0.8,slow,7,59,down,0.22,0.23409999999999997,-0.16608123702997324
R2b-009,0.8,slow,8,0,up,0.2,0.7605,-0.20129328507131763
R2b-009,0.8,slow,8,1,up,0.22,0.6517999999999999,-0.22031810337782134
R2b-009,0.8,slow,8,2,up,0.24,0.5845,-0.19951260440783308
R2b-009,0.8,slow,8,3,up,0.26,0.6128,-0.22534285781059263
R2b-009,0.8,slow,8,4,up,0.28,0.5423,-0.24963597917682206
R2b-009,0.8,slow,8,5,up,0.3,0.5222,-0.2559280863746868
R2b-009,0.8,slow,8,6,up,0.32,0.49160000000000004,-0.30741695689906995
R2b-009,0.8,slow,8,7,up,0.34,0.4465,-0.3382076722550757
R2b-009,0.8,slow,8,8,up,0.36,0.5157,-0.36465622918034085
R2b-009,0.8,slow,8,9,up,0.38,0.5137,-0.3832697706221014
R2b-009,0.8,slow,8,10,up,0.39,0.29490000000000005,-0.4937042700392859
R2b-009,0.8,slow,8,11,up,0.4,0.2772,-0.5113061838308159
R2b-009,0.8,slow,8,12,up,0.41,0.25870000000000004,-0.5149627565121164
R2b-009,0.8,slow,8,13,up,0.42,0.25360000000000005,-0.5239574646159094
R2b-009,0.8,slow,8,14,up,0.43,0.23950000000000005,-0.5363584467951132
R2b-009,0.8,slow,8,15,up,0.44,0.22860000000000003,-0.5571675206325493
R2b-009,0.8,slow,8,16,up,0.45,0.22599999999999998,-0.5706018148636331
R2b-009,0.8,slow,8,17,up,0.46,0.2219,-0.5787655896678263
R2b-009,0.8,slow,8,18,up,0.47,0.22119999999999995,-0.5765231818873056
R2b-009,0.8,slow,8,19,up,0.48,0.21930000000000005,-0.5780883373654618
R2b-009,0.8,slow,8,20,up,0.49,0.2128,-0.5815480532390731
R2b-009,0.8,slow,8,21,up,0.5,0.2127,-0.5497261001443376
R2b-009,0.8,slow,8,22,up,0.51,0.2046,-0.5440106098445094
R2b-009,0.8,slow,8,23,up,0.52,0.20709999999999995,-0.523532401694327
R2b-009,0.8,slow,8,24,up,0.53,0.2006,-0.5054981202191237
R2b-009,0.8,slow,8,25,up,0.54,0.19840000000000002,-0.4987411474695011
R2b-009,0.8,slow,8,26,up,0.56,0.19940000000000002,-0.4582533617408908
R2b-009,0.8,slow,8,27,up,0.58,0.1936,-0.42858602205405427
R2b-009,0.8,slow,8,28,up,0.6,0.19889999999999997,-0.40204939063714473
R2b-009,0.8,slow,8,29,up,0.62,0.19199999999999995,-0.35691029548036807
R2b-009,0.8,slow,8,30,up,0.64,0.18479999999999996,-0.3368303373608054
R2b-009,0.8,slow,8,31,down,0.63,0.1885,-0.35425181010243845
R2b-009,0.8,slow,8,32,down,0.61,0.18179999999999996,-0.37491838649219394
R2b-009,0.8,slow,8,33,down,0.59,0.18430000000000002,-0.4024517812899181
R2b-009,0.8,slow,8,34,down,0.57,0.17710000000000004,-0.44057524706027945
R2b-009,0.8,slow,8,35,down,0.55,0.17789999999999995,-0.47014798284793385
R2b-009,0.8,slow,8,36,down,0.53,0.17969999999999997,-0.47617139469604103
R2b-009,0.8,slow,8,37,down,0.52,0.17359999999999998,-0.47758122153428134
R2b-009,0.8,slow,8,38,down,0.51,0.17410000000000003,-0.4855013285972634
R2b-009,0.8,slow,8,39,down,0.5,0.17569999999999997,-0.472772975509264
R2b-009,0.8,slow,8,40,down,0.49,0.1703,-0.46936855054631527
R2b-009,0.8,slow,8,41,down,0.48,0.1714,-0.4545814210967142
R2b-009,0.8,slow,8,42,down,0.47,0.17359999999999998,-0.45833289729697363
R2b-009,0.8,slow,8,43,down,0.46,0.1724,-0.4461737363314142
R2b-009,0.8,slow,8,44,down,0.45,0.17689999999999995,-0.43213007142957377
R2b-009,0.8,slow,8,45,down,0.44,0.17800000000000005,-0.41806717026902707
R2b-009,0.8,slow,8,46,down,0.43,0.17369999999999997,-0.4125458728902194
R2b-009,0.8,slow,8,47,down,0.42,0.1765,-0.4014131882969214
R2b-009,0.8,slow,8,48,down,0.41,0.1773,-0.37693058296429865
R2b-009,0.8,slow,8,49,down,0.4,0.1774,-0.35521726964079603
R2b-009,0.8,slow,8,50,down,0.39,0.17989999999999995,-0.3456578016737286
R2b-009,0.8,slow,8,51,down,0.38,0.17669999999999997,-0.32522269262343034
R2b-009,0.8,slow,8,52,down,0.36,0.1835,-0.3163959445545868
R2b-009,0.8,slow,8,53,down,0.34,0.1854,-0.3028247759354358
R2b-009,0.8,slow,8,54,down,0.32,0.19240000000000002,-0.2725496331647951
R2b-009,0.8,slow,8,55,down,0.3,0.20099999999999996,-0.24692525064610704
R2b-009,0.8,slow,8,56,down,0.28,0.2036,-0.2233331199279245
R2b-009,0.8,slow,8,57,down,0.26,0.21140000000000003,-0.19977467915765484
R2b-009,0.8,slow,8,58,down,0.24,0.22719999999999996,-0.18486775712547254
R2b-009,0.8,slow,8,59,down,0.22,0.2359,-0.1619919400094362
R2b-010,0.8,slow,9,0,up,0.2,0.7502,-0.18928040231207424
R2b-010,0.8,slow,9,1,up,0.22,0.6962999999999999,-0.21930541713931123
R2b-010,0.8,slow,9,2,up,0.24,0.7169,-0.22018060532911699
R2b-010,0.8,slow,9,3,up,0.26,0.589,-0.2231277512429206
R2b-010,0.8,slow,9,4,up,0.28,0.5144,-0.2430161982418361
R2b-010,0.8,slow,9,5,up,0.3,0.528,-0.2670657982127931
R2b-010,0.8,slow,9,6,up,0.32,0.4821,-0.3120869480700669
R2b-010,0.8,slow,9,7,up,0.34,0.5233,-0.32145903408242277
R2b-010,0.8,slow,9,8,up,0.36,0.42310000000000003,-0.3304744664085459
R2b-010,0.8,slow,9,9,up,0.38,0.4507,-0.3571808466079588
R2b-010,0.8,slow,9,10,up,0.39,0.2703,-0.4751349596344695
R2b-010,0.8,slow,9,11,up,0.4,0.2532,-0.4823408544215621
R2b-010,0.8,slow,9,12,up,0.41,0.24280000000000002,-0.5135870799422264
R2b-010,0.8,slow,9,13,up,0.42,0.23350000000000004,-0.5107425746260857
R2b-010,0.8,slow,9,14,up,0.43,0.2249,-0.5330475346774471
R2b-010,0.8,slow,9,15,up,0.44,0.20899999999999996,-0.5704043592725482
R2b-010,0.8,slow,9,16,up,0.45,0.2047,-0.5786787660754457
R2b-010,0.8,slow,9,17,up,0.46,0.2056,-0.5753263957342323
R2b-010,0.8,slow,9,18,up,0.47,0.19899999999999995,-0.5870151703759116
R2b-010,0.8,slow,9,19,up,0.48,0.19740000000000002,-0.5775792268770081
R2b-010,0.8,slow,9,20,up,0.49,0.19369999999999998,-0.5812315772078476
R2b-010,0.8,slow,9,21,up,0.5,0.19230000000000003,-0.5703791343435949
R2b-010,0.8,slow,9,22,up,0.51,0.18979999999999997,-0.5508220375192409
R2b-010,0.8,slow,9,23,up,0.52,0.19120000000000004,-0.5509690982954842
R2b-010,0.8,slow,9,24,up,0.53,0.18969999999999998,-0.5180181476230524
R2b-010,0.8,slow,9,25,up,0.54,0.1864,-0.5050487504625807
R2b-010,0.8,slow,9,26,up,0.56,0.18200000000000005,-0.46626723192784253
R2b-010,0.8,slow,9,27,up,0.58,0.18079999999999996,-0.4143483626599215
R2b-010,0.8,slow,9,28,up,0.6,0.17789999999999995,-0.4064856963042094
R2b-010,0.8,slow,9,29,up,0.62,0.1814,-0.3591714836657047
R2b-010,0.8,slow,9,30,up,0.64,0.18000000000000005,-0.33333170649652577
R2b-010,0.8,slow,9,31,down,0.63,0.17500000000000004,-0.3556344676382688
R2b-010,0.8,slow,9,32,down,0.61,0.16949999999999998,-0.3797184441770826
R2b-010,0.8,slow,9,33,down,0.59,0.17179999999999995,-0.4026633942005586
R2b-010,0.8,slow,9,34,down,0.57,0.16959999999999997,-0.4295259876822939
R2b-010,0.8,slow,9,35,down,0.55,0.16549999999999998,-0.46951767498133135
R2b-010,0.8,slow,9,36,down,0.53,0.1674,-0.48179513748203007
R2b-010,0.8,slow,9,37,down,0.52,0.1653,-0.47285265323458886
R2b-010,0.8,slow,9,38,down,0.51,0.16159999999999997,-0.4791778461361418
R2b-010,0.8,slow,9,39,down,0.5,0.16300000000000003,-0.4698939837363301
R2b-010,0.8,slow,9,40,down,0.49,0.16590000000000005,-0.4663145450152913
R2b-010,0.8,slow,9,41,down,0.48,0.16049999999999998,-0.4554038687932248
R2b-010,0.8,slow,9,42,down,0.47,0.16679999999999995,-0.4577996171250635
R2b-010,0.8,slow,9,43,down,0.46,0.16049999999999998,-0.42862860706387734
R2b-010,0.8,slow,9,44,down,0.45,0.1614,-0.41854467045287697
R2b-010,0.8,slow,9,45,down,0.44,0.1652,-0.38300799198296603
R2b-010,0.8,slow,9,46,down,0.43,0.1654,-0.38622115065856855
R2b-010,0.8,slow,9,47,down,0.42,0.1693,-0.37214111810436057
R2b-010,0.8,slow,9,48,down,0.41,0.16459999999999997,-0.3677066619298896
R2b-010,0.8,slow,9,49,down,0.4,0.16700000000000004,-0.3492794544721136
R2b-010,0.8,slow,9,50,down,0.39,0.16959999999999997,-0.32445967106186613
R2b-010,0.8,slow,9,51,down,0.38,0.16690000000000005,-0.3054374567404085
R2b-010,0.8,slow,9,52,down,0.36,0.17810000000000004,-0.29110544212922757
R2b-010,0.8,slow,9,53,down,0.34,0.18179999999999996,-0.2701407553133916
R2b-010,0.8,slow,9,54,down,0.32,0.18979999999999997,-0.24793918610417418
R2b-010,0.8,slow,9,55,down,0.3,0.19130000000000003,-0.23429417454314475
R2b-010,0.8,slow,9,56,down,0.28,0.20320000000000005,-0.19892960584399347
R2b-010,0.8,slow,9,57,down,0.26,0.20879999999999999,-0.18640549192965336
R2b-010,0.8,slow,9,58,down,0.24,0.21760000000000002,-0.16976156343743964
R2b-010,0.8,slow,9,59,down,0.22,0.23750000000000004,-0.1482019077176323
