experiment_id,lambda,seed,final_error,avg_cos,phase,time
S1a-045,0.42,44,0.11739999999999995,-0.18402834885262195,ordered,659.7982442378998
S1a-046,0.42,45,0.12060000000000004,-0.18072294961643284,ordered,651.7657823562622
S1a-047,0.42,46,0.11970000000000003,-0.18747126479225698,ordered,649.2189211845398
S1a-048,0.42,47,0.12290000000000001,-0.18414787446463488,ordered,649.2445020675659
S1a-049,0.42,48,0.11550000000000005,-0.17489928322047713,ordered,649.2798373699188
S1a-050,0.42,49,0.11770000000000003,-0.18084065200533478,ordered,650.2838623523712
S1a-051,0.44,0,0.13080000000000003,-0.1510046323684664,ordered,650.300400018692
S1a-052,0.44,1,0.12390000000000001,-0.16350866807823672,ordered,650.764702796936
S1a-053,0.44,2,0.12939999999999996,-0.16348576883893526,ordered,650.5106470584869
S1a-054,0.44,3,0.12880000000000003,-0.1665917475891807,ordered,650.1375842094421
S1a-055,0.44,4,0.13160000000000005,-0.1648406299985458,ordered,649.850204706192
S1a-056,0.44,5,0.12270000000000003,-0.16629465084600178,ordered,649.4944956302643
S1a-057,0.44,6,0.14529999999999998,-0.16973901294415633,ordered,649.2092254161835
S1a-058,0.44,7,0.13329999999999997,-0.1713193348448721,ordered,649.8587062358856
S1a-059,0.44,8,0.13029999999999997,-0.17730249598650238,ordered,649.5948059558868
S1a-060,0.44,9,0.13139999999999996,-0.16282639992429293,ordered,650.1819207668304
S1a-061,0.44,10,0.12960000000000005,-0.1558163644671761,ordered,649.6711168289185
S1a-062,0.44,11,0.12629999999999997,-0.15562489032639043,ordered,651.7326650619507
S1a-063,0.44,12,0.13639999999999997,-0.16642302350414925,ordered,651.1807885169983
S1a-064,0.44,13,0.12319999999999998,-0.16601665622683906,ordered,661.7249717712402
S1a-065,0.44,14,0.12480000000000002,-0.1658577526110992,ordered,651.1570334434509
S1a-066,0.44,15,0.122,-0.16995267883216375,ordered,650.2079269886017
S1a-067,0.44,16,0.128,-0.16726741028908637,ordered,650.0178780555725
S1a-068,0.44,17,0.13070000000000004,-0.16840964089685279,ordered,650.1352369785309
S1a-069,0.44,18,0.13749999999999996,-0.15897655330178428,ordered,650.3342955112457
S1a-070,0.44,19,0.12749999999999995,-0.1526808495741939,ordered,650.4169173240662
S1a-071,0.44,20,0.12949999999999995,-0.1712804345322336,ordered,650.7025706768036
S1a-072,0.44,21,0.13070000000000004,-0.17467106401845484,ordered,651.1673877239227
S1a-073,0.44,22,0.12319999999999998,-0.16196214354627916,ordered,651.1766695976257
S1a-074,0.44,23,0.131,-0.1658884713371559,ordered,650.7481570243835
S1a-075,0.44,24,0.13570000000000004,-0.15810451899871955,ordered,650.3776693344116
S1a-076,0.44,25,0.1259,-0.15592402138213013,ordered,650.4977223873138
S1a-077,0.44,26,0.12439999999999996,-0.1653603927537975,ordered,650.4477870464325
S1a-078,0.44,27,0.12270000000000003,-0.16280315695454933,ordered,650.576132774353
S1a-079,0.44,28,0.13229999999999997,-0.15552419779131757,ordered,651.322744846344
S1a-080,0.44,29,0.12649999999999995,-0.16693134424110934,ordered,651.8613786697388
S1a-081,0.44,30,0.125,-0.17180724876488518,ordered,651.0145318508148
S1a-082,0.44,31,0.11850000000000005,-0.16372611222056122,ordered,650.7574300765991
S1a-083,0.44,32,0.12539999999999996,-0.16888426942458584,ordered,661.4496083259583
S1a-084,0.44,33,0.12519999999999998,-0.1615471365211629,ordered,653.0932884216309
S1a-085,0.44,34,0.12270000000000003,-0.17547636512108322,ordered,650.5147352218628
S1a-086,0.44,35,0.12949999999999995,-0.1603641240541557,ordered,650.4821038246155
S1a-087,0.44,36,0.12470000000000003,-0.16282166039311016,ordered,650.2317590713501
S1a-088,0.44,37,0.12929999999999997,-0.17083712107476973,ordered,650.4598710536957
S1a-089,0.44,38,0.12880000000000003,-0.17052582945719205,ordered,651.2125442028046
S1a-090,0.44,39,0.12190000000000001,-0.16148959065235113,ordered,650.7245137691498
S1a-091,0.44,40,0.13649999999999995,-0.15229240493367222,ordered,649.4497079849243
S1a-092,0.44,41,0.13239999999999996,-0.1665243704564815,ordered,644.3525354862213
S1a-093,0.44,42,0.12680000000000002,-0.1725834788202085,ordered,644.2191169261932
S1a-094,0.44,43,0.14039999999999997,-0.16263697659300413,ordered,644.3250684738159
S1a-095,0.44,44,0.13390000000000002,-0.15586138902749389,ordered,644.4672470092773
S1a-096,0.44,45,0.1321,-0.16089226307916427,ordered,643.8841049671173
S1a-097,0.44,46,0.12229999999999996,-0.17335129839823435,ordered,644.2082614898682
S1a-098,0.44,47,0.13419999999999999,-0.1649261869330432,ordered,645.5185251235962
S1a-099,0.44,48,0.12860000000000005,-0.1730856156009677,ordered,643.6522791385651
S1a-100,0.44,49,0.12229999999999996,-0.16481404713170877,ordered,642.9886934757233
