experiment_id,noise_rate,sweep_type,seed,step_idx,direction,lambda,test_error,test_acc,avg_cos
R1b-005,0.4,slow,4,58,down,0.24,0.12039999999999995,0.8796,-0.055268053098448684
R1b-005,0.4,slow,4,59,down,0.22,0.12290000000000001,0.8771,-0.04790179713270437
R1b-006,0.4,slow,5,0,up,0.2,0.40569999999999995,0.5943,-0.12501671667952013
R1b-006,0.4,slow,5,1,up,0.22,0.3317,0.6683,-0.10143447389864192
R1b-006,0.4,slow,5,2,up,0.24,0.3298,0.6702,-0.09415543170132655
R1b-006,0.4,slow,5,3,up,0.26,0.3742,0.6258,-0.0896526963820643
R1b-006,0.4,slow,5,4,up,0.28,0.2257,0.7743,-0.0958124769267113
R1b-006,0.4,slow,5,5,up,0.3,0.26449999999999996,0.7355,-0.10504851861837872
R1b-006,0.4,slow,5,6,up,0.32,0.3286,0.6714,-0.11047432674047518
R1b-006,0.4,slow,5,7,up,0.34,0.3145,0.6855,-0.09361097596262638
R1b-006,0.4,slow,5,8,up,0.36,0.25329999999999997,0.7467,-0.10541351847421872
R1b-006,0.4,slow,5,9,up,0.38,0.25229999999999997,0.7477,-0.09242423841425655
R1b-006,0.4,slow,5,10,up,0.4,0.12250000000000005,0.8775,-0.18222009747916337
R1b-006,0.4,slow,5,11,up,0.42,0.1179,0.8821,-0.1599783691368541
R1b-006,0.4,slow,5,12,up,0.43,0.11260000000000003,0.8874,-0.1594806629261572
R1b-006,0.4,slow,5,13,up,0.44,0.11040000000000005,0.8896,-0.13606227151289277
R1b-006,0.4,slow,5,14,up,0.45,0.11140000000000005,0.8886,-0.1250798403456503
R1b-006,0.4,slow,5,15,up,0.46,0.1028,0.8972,-0.16130580385310614
R1b-006,0.4,slow,5,16,up,0.47,0.10209999999999997,0.8979,-0.14848143660596438
R1b-006,0.4,slow,5,17,up,0.48,0.1008,0.8992,-0.14853242537177794
R1b-006,0.4,slow,5,18,up,0.49,0.10070000000000001,0.8993,-0.14092773155366278
R1b-006,0.4,slow,5,19,up,0.5,0.10070000000000001,0.8993,-0.1402309349125099
R1b-006,0.4,slow,5,20,up,0.51,0.0988,0.9012,-0.1373436674380637
R1b-006,0.4,slow,5,21,up,0.52,0.09750000000000003,0.9025,-0.1353327138159348
R1b-006,0.4,slow,5,22,up,0.53,0.10019999999999996,0.8998,-0.1410002535190053
R1b-006,0.4,slow,5,23,up,0.54,0.0958,0.9042,-0.13359291351172237
R1b-006,0.4,slow,5,24,up,0.55,0.09750000000000003,0.9025,-0.12522374831938318
R1b-006,0.4,slow,5,25,up,0.56,0.09609999999999996,0.9039,-0.1294783523665
R1b-006,0.4,slow,5,26,up,0.57,0.09799999999999998,0.902,-0.12149065797815897
R1b-006,0.4,slow,5,27,up,0.58,0.09740000000000004,0.9026,-0.11945376680850299
R1b-006,0.4,slow,5,28,up,0.6,0.09519999999999995,0.9048,-0.11287768621577368
R1b-006,0.4,slow,5,29,up,0.62,0.09799999999999998,0.902,-0.10731793305247414
R1b-006,0.4,slow,5,30,up,0.64,0.09489999999999998,0.9051,-0.09793318979138015
R1b-006,0.4,slow,5,31,down,0.63,0.09199999999999997,0.908,-0.1170161371190595
R1b-006,0.4,slow,5,32,down,0.61,0.0938,0.9062,-0.10564656963818991
R1b-006,0.4,slow,5,33,down,0.59,0.09209999999999996,0.9079,-0.10935128471643037
R1b-006,0.4,slow,5,34,down,0.57,0.09360000000000002,0.9064,-0.11292423753124871
R1b-006,0.4,slow,5,35,down,0.56,0.09299999999999997,0.907,-0.12367159308989209
R1b-006,0.4,slow,5,36,down,0.55,0.09199999999999997,0.908,-0.11840243918384064
R1b-006,0.4,slow,5,37,down,0.54,0.09409999999999996,0.9059,-0.10766204940725346
R1b-006,0.4,slow,5,38,down,0.53,0.09430000000000005,0.9057,-0.11962715390005282
R1b-006,0.4,slow,5,39,down,0.52,0.09640000000000004,0.9036,-0.11875008204381685
R1b-006,0.4,slow,5,40,down,0.51,0.09389999999999998,0.9061,-0.10921014664808706
R1b-006,0.4,slow,5,41,down,0.5,0.09770000000000001,0.9023,-0.11126165889317588
R1b-006,0.4,slow,5,42,down,0.49,0.09560000000000002,0.9044,-0.10520673289476913
R1b-006,0.4,slow,5,43,down,0.48,0.09560000000000002,0.9044,-0.10867131013204628
R1b-006,0.4,slow,5,44,down,0.47,0.09519999999999995,0.9048,-0.11136687759842191
R1b-006,0.4,slow,5,45,down,0.46,0.09770000000000001,0.9023,-0.11207150409416276
R1b-006,0.4,slow,5,46,down,0.45,0.09960000000000002,0.9004,-0.10715705231758671
R1b-006,0.4,slow,5,47,down,0.44,0.09750000000000003,0.9025,-0.10449886606169903
R1b-006,0.4,slow,5,48,down,0.43,0.09609999999999996,0.9039,-0.1008797135508182
R1b-006,0.4,slow,5,49,down,0.42,0.09560000000000002,0.9044,-0.1092410460304545
R1b-006,0.4,slow,5,50,down,0.4,0.10099999999999998,0.899,-0.10282539414260916
R1b-006,0.4,slow,5,51,down,0.38,0.10019999999999996,0.8998,-0.09411618592483657
R1b-006,0.4,slow,5,52,down,0.36,0.10270000000000001,0.8973,-0.09367197880768502
R1b-006,0.4,slow,5,53,down,0.34,0.10119999999999996,0.8988,-0.09112341300470336
R1b-006,0.4,slow,5,54,down,0.32,0.10319999999999996,0.8968,-0.08735408334593688
R1b-006,0.4,slow,5,55,down,0.3,0.10550000000000004,0.8945,-0.0888989339315342
R1b-006,0.4,slow,5,56,down,0.28,0.1079,0.8921,-0.07624445334703504
R1b-006,0.4,slow,5,57,down,0.26,0.11170000000000002,0.8883,-0.07556608348505153
R1b-006,0.4,slow,5,58,down,0.24,0.11329999999999996,0.8867,-0.06298059056755345
R1b-006,0.4,slow,5,59,down,0.22,0.118,0.882,-0.05764579421594711
R1b-007,0.4,slow,6,0,up,0.2,0.394,0.606,-0.12319479314182714
R1b-007,0.4,slow,6,1,up,0.22,0.3085,0.6915,-0.11773491166686469
R1b-007,0.4,slow,6,2,up,0.24,0.31389999999999996,0.6861,-0.07480000883426365
R1b-007,0.4,slow,6,3,up,0.26,0.3416,0.6584,-0.08721003874338099
R1b-007,0.4,slow,6,4,up,0.28,0.266,0.734,-0.09442009917241806
R1b-007,0.4,slow,6,5,up,0.3,0.2672,0.7328,-0.09363537672574498
R1b-007,0.4,slow,6,6,up,0.32,0.32299999999999995,0.677,-0.10061151395095702
R1b-007,0.4,slow,6,7,up,0.34,0.31689999999999996,0.6831,-0.09977987336888149
R1b-007,0.4,slow,6,8,up,0.36,0.2559,0.7441,-0.08397386234956888
R1b-007,0.4,slow,6,9,up,0.38,0.23550000000000004,0.7645,-0.09689438222593875
R1b-007,0.4,slow,6,10,up,0.4,0.12949999999999995,0.8705,-0.17007129192732426
R1b-007,0.4,slow,6,11,up,0.42,0.11870000000000003,0.8813,-0.1451878746192218
R1b-007,0.4,slow,6,12,up,0.43,0.11529999999999996,0.8847,-0.13129592691643202
R1b-007,0.4,slow,6,13,up,0.44,0.11219999999999997,0.8878,-0.11635833348584723
R1b-007,0.4,slow,6,14,up,0.45,0.11419999999999997,0.8858,-0.10011801217464084
R1b-007,0.4,slow,6,15,up,0.46,0.10289999999999999,0.8971,-0.11255643571422873
R1b-007,0.4,slow,6,16,up,0.47,0.09989999999999999,0.9001,-0.11636762460693717
R1b-007,0.4,slow,6,17,up,0.48,0.10009999999999997,0.8999,-0.11563299022548433
R1b-007,0.4,slow,6,18,up,0.49,0.10019999999999996,0.8998,-0.11397195321374706
R1b-007,0.4,slow,6,19,up,0.5,0.09830000000000005,0.9017,-0.11633236801527365
R1b-007,0.4,slow,6,20,up,0.51,0.09830000000000005,0.9017,-0.10538965125321126
R1b-007,0.4,slow,6,21,up,0.52,0.09650000000000003,0.9035,-0.10900906665364699
R1b-007,0.4,slow,6,22,up,0.53,0.09840000000000004,0.9016,-0.10833947967063179
R1b-007,0.4,slow,6,23,up,0.54,0.10060000000000002,0.8994,-0.0972725260451588
R1b-007,0.4,slow,6,24,up,0.55,0.0988,0.9012,-0.10431786282083058
R1b-007,0.4,slow,6,25,up,0.56,0.09789999999999999,0.9021,-0.08576774345093159
R1b-007,0.4,slow,6,26,up,0.57,0.09970000000000001,0.9003,-0.08846954217332663
R1b-007,0.4,slow,6,27,up,0.58,0.09719999999999995,0.9028,-0.08173599309877169
R1b-007,0.4,slow,6,28,up,0.6,0.09730000000000005,0.9027,-0.07937561469722768
R1b-007,0.4,slow,6,29,up,0.62,0.09570000000000001,0.9043,-0.07859721011007015
R1b-007,0.4,slow,6,30,up,0.64,0.09540000000000004,0.9046,-0.06543206048972562
R1b-007,0.4,slow,6,31,down,0.63,0.09519999999999995,0.9048,-0.06769579416616078
R1b-007,0.4,slow,6,32,down,0.61,0.09440000000000004,0.9056,-0.07522885635381146
R1b-007,0.4,slow,6,33,down,0.59,0.09419999999999995,0.9058,-0.07787416157863881
R1b-007,0.4,slow,6,34,down,0.57,0.09730000000000005,0.9027,-0.08867094348118242
R1b-007,0.4,slow,6,35,down,0.56,0.09389999999999998,0.9061,-0.08268466780712942
R1b-007,0.4,slow,6,36,down,0.55,0.09330000000000005,0.9067,-0.08438288366270004
R1b-007,0.4,slow,6,37,down,0.54,0.09409999999999996,0.9059,-0.07360467033422723
R1b-007,0.4,slow,6,38,down,0.53,0.09430000000000005,0.9057,-0.08880642219921764
R1b-007,0.4,slow,6,39,down,0.52,0.09319999999999995,0.9068,-0.07815735185832469
R1b-007,0.4,slow,6,40,down,0.51,0.09430000000000005,0.9057,-0.08863774283161881
R1b-007,0.4,slow,6,41,down,0.5,0.0968,0.9032,-0.07809174350434345
R1b-007,0.4,slow,6,42,down,0.49,0.09450000000000003,0.9055,-0.08477105023410665
R1b-007,0.4,slow,6,43,down,0.48,0.09599999999999997,0.904,-0.08401060723984728
R1b-007,0.4,slow,6,44,down,0.47,0.09609999999999996,0.9039,-0.0833924727476373
R1b-007,0.4,slow,6,45,down,0.46,0.09609999999999996,0.9039,-0.08958350389967767
R1b-007,0.4,slow,6,46,down,0.45,0.0968,0.9032,-0.08008694629973676
R1b-007,0.4,slow,6,47,down,0.44,0.09630000000000005,0.9037,-0.08025163609049835
R1b-007,0.4,slow,6,48,down,0.43,0.09909999999999997,0.9009,-0.08470681208014792
R1b-007,0.4,slow,6,49,down,0.42,0.09660000000000002,0.9034,-0.07878016296783652
R1b-007,0.4,slow,6,50,down,0.4,0.0968,0.9032,-0.07285261277717595
R1b-007,0.4,slow,6,51,down,0.38,0.09989999999999999,0.9001,-0.08203231463474887
R1b-007,0.4,slow,6,52,down,0.36,0.10040000000000004,0.8996,-0.07128710967574116
R1b-007,0.4,slow,6,53,down,0.34,0.10370000000000001,0.8963,-0.07276156605031266
R1b-007,0.4,slow,6,54,down,0.32,0.10429999999999995,0.8957,-0.06666144338550464
R1b-007,0.4,slow,6,55,down,0.3,0.1049,0.8951,-0.06734045229529087
R1b-007,0.4,slow,6,56,down,0.28,0.10609999999999997,0.8939,-0.05916412464789666
R1b-007,0.4,slow,6,57,down,0.26,0.1119,0.8881,-0.05570476437557717
R1b-007,0.4,slow,6,58,down,0.24,0.11309999999999998,0.8869,-0.05582698907855214
R1b-007,0.4,slow,6,59,down,0.22,0.11760000000000004,0.8824,-0.05621550941681822
R1b-008,0.4,slow,7,0,up,0.2,0.4274,0.5726,-0.12252642492150735
R1b-008,0.4,slow,7,1,up,0.22,0.31410000000000005,0.6859,-0.11001592011984476
R1b-008,0.4,slow,7,2,up,0.24,0.3053,0.6947,-0.09157394784816293
R1b-008,0.4,slow,7,3,up,0.26,0.3003,0.6997,-0.08901224821587378
R1b-008,0.4,slow,7,4,up,0.28,0.2913,0.7087,-0.09010704533714915
R1b-008,0.4,slow,7,5,up,0.3,0.2572,0.7428,-0.09014693154283437
R1b-008,0.4,slow,7,6,up,0.32,0.25849999999999995,0.7415,-0.1159627944853499
R1b-008,0.4,slow,7,7,up,0.34,0.37960000000000005,0.6204,-0.10226622106250832
R1b-008,0.4,slow,7,8,up,0.36,0.25560000000000005,0.7444,-0.10448737575064357
R1b-008,0.4,slow,7,9,up,0.38,0.2622,0.7378,-0.1061554501339204
R1b-008,0.4,slow,7,10,up,0.4,0.12739999999999996,0.8726,-0.17837381971600866
R1b-008,0.4,slow,7,11,up,0.42,0.12329999999999997,0.8767,-0.16028512158069988
R1b-008,0.4,slow,7,12,up,0.43,0.12229999999999996,0.8777,-0.14254908903730007
R1b-008,0.4,slow,7,13,up,0.44,0.11250000000000004,0.8875,-0.1384505134037867
R1b-008,0.4,slow,7,14,up,0.45,0.11209999999999998,0.8879,-0.12078218471391924
R1b-008,0.4,slow,7,15,up,0.46,0.10050000000000003,0.8995,-0.13851694133588854
R1b-008,0.4,slow,7,16,up,0.47,0.10050000000000003,0.8995,-0.13083830990410428
R1b-008,0.4,slow,7,17,up,0.48,0.0978,0.9022,-0.13529931998821165
R1b-008,0.4,slow,7,18,up,0.49,0.09670000000000001,0.9033,-0.1289656935568557
R1b-008,0.4,slow,7,19,up,0.5,0.09550000000000003,0.9045,-0.1254917557864469
R1b-008,0.4,slow,7,20,up,0.51,0.09870000000000001,0.9013,-0.12258065020076322
R1b-008,0.4,slow,7,21,up,0.52,0.09640000000000004,0.9036,-0.12052968427496107
R1b-008,0.4,slow,7,22,up,0.53,0.09870000000000001,0.9013,-0.12466114213956254
R1b-008,0.4,slow,7,23,up,0.54,0.09730000000000005,0.9027,-0.12545016008828366
R1b-008,0.4,slow,7,24,up,0.55,0.0978,0.9022,-0.10756366830129101
R1b-008,0.4,slow,7,25,up,0.56,0.09530000000000005,0.9047,-0.10060553078667964
R1b-008,0.4,slow,7,26,up,0.57,0.09530000000000005,0.9047,-0.10250872818810143
R1b-008,0.4,slow,7,27,up,0.58,0.09289999999999998,0.9071,-0.10558769904903839
R1b-008,0.4,slow,7,28,up,0.6,0.09499999999999997,0.905,-0.09813335652187542
R1b-008,0.4,slow,7,29,up,0.62,0.09640000000000004,0.9036,-0.09094149941502482
R1b-008,0.4,slow,7,30,up,0.64,0.09599999999999997,0.904,-0.08780557228423351
R1b-008,0.4,slow,7,31,down,0.63,0.09450000000000003,0.9055,-0.08475414325236058
R1b-008,0.4,slow,7,32,down,0.61,0.09599999999999997,0.904,-0.09665136896216367
R1b-008,0.4,slow,7,33,down,0.59,0.09589999999999999,0.9041,-0.09346144122537225
R1b-008,0.4,slow,7,34,down,0.57,0.09630000000000005,0.9037,-0.09625291718854284
R1b-008,0.4,slow,7,35,down,0.56,0.0928,0.9072,-0.09411734750088095
R1b-008,0.4,slow,7,36,down,0.55,0.09499999999999997,0.905,-0.10466795303022527
R1b-008,0.4,slow,7,37,down,0.54,0.09509999999999996,0.9049,-0.09855278933952961
R1b-008,0.4,slow,7,38,down,0.53,0.09219999999999995,0.9078,-0.0935492960983241
R1b-008,0.4,slow,7,39,down,0.52,0.0947,0.9053,-0.10797732434121474
R1b-008,0.4,slow,7,40,down,0.51,0.09430000000000005,0.9057,-0.10681059718611935
R1b-008,0.4,slow,7,41,down,0.5,0.09530000000000005,0.9047,-0.09940511769881206
R1b-008,0.4,slow,7,42,down,0.49,0.09540000000000004,0.9046,-0.09069302702816773
R1b-008,0.4,slow,7,43,down,0.48,0.09309999999999996,0.9069,-0.10141862974007976
R1b-008,0.4,slow,7,44,down,0.47,0.0937,0.9063,-0.10926566402931527
R1b-008,0.4,slow,7,45,down,0.46,0.09609999999999996,0.9039,-0.09928363394372318
R1b-008,0.4,slow,7,46,down,0.45,0.09789999999999999,0.9021,-0.09818120655717746
R1b-008,0.4,slow,7,47,down,0.44,0.0988,0.9012,-0.0936676047846903
R1b-008,0.4,slow,7,48,down,0.43,0.09819999999999995,0.9018,-0.09465425002521702
R1b-008,0.4,slow,7,49,down,0.42,0.09840000000000004,0.9016,-0.09036894221505036
R1b-008,0.4,slow,7,50,down,0.4,0.09960000000000002,0.9004,-0.10027199426703916
R1b-008,0.4,slow,7,51,down,0.38,0.0988,0.9012,-0.09068820032300617
R1b-008,0.4,slow,7,52,down,0.36,0.10140000000000005,0.8986,-0.08296039994159828
R1b-008,0.4,slow,7,53,down,0.34,0.10309999999999997,0.8969,-0.08350415368521662
R1b-008,0.4,slow,7,54,down,0.32,0.10409999999999997,0.8959,-0.08195617262360744
R1b-008,0.4,slow,7,55,down,0.3,0.10699999999999998,0.893,-0.07581342148596934
R1b-008,0.4,slow,7,56,down,0.28,0.11339999999999995,0.8866,-0.06955973396394924
R1b-008,0.4,slow,7,57,down,0.26,0.11309999999999998,0.8869,-0.06881286122726885
R1b-008,0.4,slow,7,58,down,0.24,0.11619999999999997,0.8838,-0.06398789176915781
R1b-008,0.4,slow,7,59,down,0.22,0.12060000000000004,0.8794,-0.0586859541199745
R1b-009,0.4,slow,8,0,up,0.2,0.3984,0.6016,-0.11744824052807323
R1b-009,0.4,slow,8,1,up,0.22,0.37539999999999996,0.6246,-0.1185714916067141
R1b-009,0.4,slow,8,2,up,0.24,0.27180000000000004,0.7282,-0.08665151734199679
R1b-009,0.4,slow,8,3,up,0.26,0.2964,0.7036,-0.09193894311153729
R1b-009,0.4,slow,8,4,up,0.28,0.26,0.74,-0.09178937149082063
R1b-009,0.4,slow,8,5,up,0.3,0.2853,0.7147,-0.09277636544156477
R1b-009,0.4,slow,8,6,up,0.32,0.21650000000000003,0.7835,-0.10467010626227272
R1b-009,0.4,slow,8,7,up,0.34,0.2561,0.7439,-0.09991748654164792
R1b-009,0.4,slow,8,8,up,0.36,0.3015,0.6985,-0.10133827231558305
R1b-009,0.4,slow,8,9,up,0.38,0.3319,0.6681,-0.10818741980070552
R1b-009,0.4,slow,8,10,up,0.4,0.12739999999999996,0.8726,-0.1818486890014337
R1b-009,0.4,slow,8,11,up,0.42,0.11980000000000002,0.8802,-0.15667466082781248
R1b-009,0.4,slow,8,12,up,0.43,0.11829999999999996,0.8817,-0.1310598444269628
R1b-009,0.4,slow,8,13,up,0.44,0.11499999999999999,0.885,-0.13522412023526065
R1b-009,0.4,slow,8,14,up,0.45,0.11080000000000001,0.8892,-0.11754015823160964
R1b-009,0.4,slow,8,15,up,0.46,0.1008,0.8992,-0.14383475008724753
R1b-009,0.4,slow,8,16,up,0.47,0.10040000000000004,0.8996,-0.13514781432530407
R1b-009,0.4,slow,8,17,up,0.48,0.09850000000000003,0.9015,-0.1265261159468518
R1b-009,0.4,slow,8,18,up,0.49,0.09589999999999999,0.9041,-0.140998016201834
R1b-009,0.4,slow,8,19,up,0.5,0.09699999999999998,0.903,-0.119774953495445
R1b-009,0.4,slow,8,20,up,0.51,0.09509999999999996,0.9049,-0.12218350900232564
R1b-009,0.4,slow,8,21,up,0.52,0.09589999999999999,0.9041,-0.12250477002163855
R1b-009,0.4,slow,8,22,up,0.53,0.09519999999999995,0.9048,-0.11644856977913225
R1b-009,0.4,slow,8,23,up,0.54,0.09609999999999996,0.9039,-0.10751688796836807
R1b-009,0.4,slow,8,24,up,0.55,0.09560000000000002,0.9044,-0.11579907117696593
R1b-009,0.4,slow,8,25,up,0.56,0.09540000000000004,0.9046,-0.1068584935986722
R1b-009,0.4,slow,8,26,up,0.57,0.09560000000000002,0.9044,-0.11076036188751459
R1b-009,0.4,slow,8,27,up,0.58,0.09209999999999996,0.9079,-0.09499424088708296
R1b-009,0.4,slow,8,28,up,0.6,0.0947,0.9053,-0.0989100153519943
R1b-009,0.4,slow,8,29,up,0.62,0.09460000000000002,0.9054,-0.09042846399706275
R1b-009,0.4,slow,8,30,up,0.64,0.09309999999999996,0.9069,-0.09176903960238002
R1b-009,0.4,slow,8,31,down,0.63,0.09699999999999998,0.903,-0.08722575140489759
R1b-009,0.4,slow,8,32,down,0.61,0.09389999999999998,0.9061,-0.09742932559029029
R1b-009,0.4,slow,8,33,down,0.59,0.09760000000000002,0.9024,-0.09235316100150194
R1b-009,0.4,slow,8,34,down,0.57,0.09509999999999996,0.9049,-0.10103219149786295
R1b-009,0.4,slow,8,35,down,0.56,0.0927,0.9073,-0.09999657236989967
R1b-009,0.4,slow,8,36,down,0.55,0.09230000000000005,0.9077,-0.0969181907724361
R1b-009,0.4,slow,8,37,down,0.54,0.09260000000000002,0.9074,-0.09842223198894336
R1b-009,0.4,slow,8,38,down,0.53,0.09260000000000002,0.9074,-0.09789903190138997
R1b-009,0.4,slow,8,39,down,0.52,0.09550000000000003,0.9045,-0.09718244031252225
R1b-009,0.4,slow,8,40,down,0.51,0.09550000000000003,0.9045,-0.09972401239852212
R1b-009,0.4,slow,8,41,down,0.5,0.09619999999999995,0.9038,-0.10202931464478678
R1b-009,0.4,slow,8,42,down,0.49,0.09589999999999999,0.9041,-0.10900756627813038
R1b-009,0.4,slow,8,43,down,0.48,0.09519999999999995,0.9048,-0.09484499270970724
R1b-009,0.4,slow,8,44,down,0.47,0.0938,0.9062,-0.10465190423728556
R1b-009,0.4,slow,8,45,down,0.46,0.09670000000000001,0.9033,-0.09596899084328693
R1b-009,0.4,slow,8,46,down,0.45,0.09660000000000002,0.9034,-0.0951081714165226
R1b-009,0.4,slow,8,47,down,0.44,0.09799999999999998,0.902,-0.08587195379754567
R1b-009,0.4,slow,8,48,down,0.43,0.09870000000000001,0.9013,-0.09035776081799092
R1b-009,0.4,slow,8,49,down,0.42,0.09730000000000005,0.9027,-0.08828946837338106
R1b-009,0.4,slow,8,50,down,0.4,0.09870000000000001,0.9013,-0.09522871020468598
R1b-009,0.4,slow,8,51,down,0.38,0.10040000000000004,0.8996,-0.08397446804660924
R1b-009,0.4,slow,8,52,down,0.36,0.10099999999999998,0.899,-0.08998035315521613
R1b-009,0.4,slow,8,53,down,0.34,0.10350000000000004,0.8965,-0.08791702821119023
R1b-009,0.4,slow,8,54,down,0.32,0.1058,0.8942,-0.08062160105625053
R1b-009,0.4,slow,8,55,down,0.3,0.1089,0.8911,-0.07467660190756148
R1b-009,0.4,slow,8,56,down,0.28,0.11060000000000003,0.8894,-0.07490631809715913
R1b-009,0.4,slow,8,57,down,0.26,0.11029999999999995,0.8897,-0.06177878822081209
R1b-009,0.4,slow,8,58,down,0.24,0.11339999999999995,0.8866,-0.06492628689560735
R1b-009,0.4,slow,8,59,down,0.22,0.11829999999999996,0.8817,-0.050929670203097015
R1b-010,0.4,slow,9,0,up,0.2,0.4083,0.5917,-0.12153259682117448
R1b-010,0.4,slow,9,1,up,0.22,0.29679999999999995,0.7032,-0.129771798430961
R1b-010,0.4,slow,9,2,up,0.24,0.2895,0.7105,-0.07872702962984997
R1b-010,0.4,slow,9,3,up,0.26,0.27959999999999996,0.7204,-0.09762235454815839
R1b-010,0.4,slow,9,4,up,0.28,0.26959999999999995,0.7304,-0.08838560573319543
R1b-010,0.4,slow,9,5,up,0.3,0.2219,0.7781,-0.10177049488399406
R1b-010,0.4,slow,9,6,up,0.32,0.34809999999999997,0.6519,-0.10346782786001889
R1b-010,0.4,slow,9,7,up,0.34,0.30210000000000004,0.6979,-0.11139380058679939
R1b-010,0.4,slow,9,8,up,0.36,0.3032,0.6968,-0.09023939716221042
R1b-010,0.4,slow,9,9,up,0.38,0.2558,0.7442,-0.09338226989244244
R1b-010,0.4,slow,9,10,up,0.4,0.13029999999999997,0.8697,-0.17531101515858757
R1b-010,0.4,slow,9,11,up,0.42,0.124,0.876,-0.15313303702491887
R1b-010,0.4,slow,9,12,up,0.43,0.11499999999999999,0.885,-0.1398836401699833
R1b-010,0.4,slow,9,13,up,0.44,0.1169,0.8831,-0.12645030390395193
R1b-010,0.4,slow,9,14,up,0.45,0.11539999999999995,0.8846,-0.12293190336120981
R1b-010,0.4,slow,9,15,up,0.46,0.10319999999999996,0.8968,-0.14028745041019758
R1b-010,0.4,slow,9,16,up,0.47,0.10019999999999996,0.8998,-0.13903827986166795
R1b-010,0.4,slow,9,17,up,0.48,0.09970000000000001,0.9003,-0.1273198375972558
R1b-010,0.4,slow,9,18,up,0.49,0.10209999999999997,0.8979,-0.12558877812128286
R1b-010,0.4,slow,9,19,up,0.5,0.10019999999999996,0.8998,-0.125292685624136
R1b-010,0.4,slow,9,20,up,0.51,0.09850000000000003,0.9015,-0.1273476596617577
R1b-010,0.4,slow,9,21,up,0.52,0.09830000000000005,0.9017,-0.12965374103538235
R1b-010,0.4,slow,9,22,up,0.53,0.09630000000000005,0.9037,-0.12169822354382855
R1b-010,0.4,slow,9,23,up,0.54,0.09509999999999996,0.9049,-0.1215688183034143
R1b-010,0.4,slow,9,24,up,0.55,0.09789999999999999,0.9021,-0.11022219702848518
R1b-010,0.4,slow,9,25,up,0.56,0.09570000000000001,0.9043,-0.10960715482657661
R1b-010,0.4,slow,9,26,up,0.57,0.09519999999999995,0.9048,-0.10168374659925965
R1b-010,0.4,slow,9,27,up,0.58,0.09409999999999996,0.9059,-0.09922043387112874
R1b-010,0.4,slow,9,28,up,0.6,0.09619999999999995,0.9038,-0.10216372544231007
R1b-010,0.4,slow,9,29,up,0.62,0.09460000000000002,0.9054,-0.08694847591924576
R1b-010,0.4,slow,9,30,up,0.64,0.0948,0.9052,-0.08567302063468615
R1b-010,0.4,slow,9,31,down,0.63,0.09460000000000002,0.9054,-0.0925154068925399
R1b-010,0.4,slow,9,32,down,0.61,0.09319999999999995,0.9068,-0.09552230094725798
R1b-010,0.4,slow,9,33,down,0.59,0.09330000000000005,0.9067,-0.09981218806220865
R1b-010,0.4,slow,9,34,down,0.57,0.09409999999999996,0.9059,-0.09770899498360042
R1b-010,0.4,slow,9,35,down,0.56,0.09089999999999998,0.9091,-0.10583967829541284
R1b-010,0.4,slow,9,36,down,0.55,0.09230000000000005,0.9077,-0.10835385910824549
R1b-010,0.4,slow,9,37,down,0.54,0.09340000000000004,0.9066,-0.09274101079612666
R1b-010,0.4,slow,9,38,down,0.53,0.09360000000000002,0.9064,-0.09768171799879959
R1b-010,0.4,slow,9,39,down,0.52,0.09189999999999998,0.9081,-0.09804862146075739
R1b-010,0.4,slow,9,40,down,0.51,0.09209999999999996,0.9079,-0.10004966343962113
R1b-010,0.4,slow,9,41,down,0.5,0.09219999999999995,0.9078,-0.09796494646092915
R1b-010,0.4,slow,9,42,down,0.49,0.09230000000000005,0.9077,-0.09870740676260724
R1b-010,0.4,slow,9,43,down,0.48,0.09340000000000004,0.9066,-0.09954686440071281
R1b-010,0.4,slow,9,44,down,0.47,0.09289999999999998,0.9071,-0.10124707454815507
R1b-010,0.4,slow,9,45,down,0.46,0.09499999999999997,0.905,-0.09537717781376512
R1b-010,0.4,slow,9,46,down,0.45,0.09740000000000004,0.9026,-0.09176348117108894
R1b-010,0.4,slow,9,47,down,0.44,0.09630000000000005,0.9037,-0.09237036182145987
R1b-010,0.4,slow,9,48,down,0.43,0.09540000000000004,0.9046,-0.0944798193320784
R1b-010,0.4,slow,9,49,down,0.42,0.09719999999999995,0.9028,-0.09544063549446018
R1b-010,0.4,slow,9,50,down,0.4,0.09619999999999995,0.9038,-0.0919432976349656
R1b-010,0.4,slow,9,51,down,0.38,0.0947,0.9053,-0.09215535859254245
R1b-010,0.4,slow,9,52,down,0.36,0.09770000000000001,0.9023,-0.08090928827925604
R1b-010,0.4,slow,9,53,down,0.34,0.09919999999999995,0.9008,-0.08179454332958831
R1b-010,0.4,slow,9,54,down,0.32,0.10209999999999997,0.8979,-0.07467064528597747
R1b-010,0.4,slow,9,55,down,0.3,0.10160000000000002,0.8984,-0.07954656021260866
R1b-010,0.4,slow,9,56,down,0.28,0.10570000000000002,0.8943,-0.06989591260801772
R1b-010,0.4,slow,9,57,down,0.26,0.10660000000000003,0.8934,-0.071989949397049
R1b-010,0.4,slow,9,58,down,0.24,0.11229999999999996,0.8877,-0.05738861684696939
R1b-010,0.4,slow,9,59,down,0.22,0.11470000000000002,0.8853,-0.05624782679957689
